archivo,contraste,correlacion,energia,homogeneidad,dissimilaridad,asm,entropia,varianza
image-1.bmp,95.73855462227556,0.9911550685521138,0.027345336152369726,0.24712343033093154,5.950508648183067,0.0007477674092860988,7.635645752986295,1.1177194522454819e-08
image-10.bmp,90.48606534653047,0.9916313524537937,0.023660616608838312,0.21683266134763196,6.265371079324568,0.0005598247783104354,7.827239104767473,8.30941756054589e-09
image-100.bmp,103.12409872874989,0.9904320220763934,0.024944522941783107,0.21757182285096724,6.4946997737695416,0.0006222292247931437,7.771063162371502,9.261633845987605e-09
image-101.bmp,69.18518941774755,0.993436734266737,0.04502224082950309,0.2951100303954115,5.200274270041713,0.002027002169309775,6.764323890241927,3.0696767887073904e-08
image-102.bmp,504.80450640915757,0.9530706416136523,0.017637948217842148,0.1323310853927201,15.324222742827395,0.00031109721733528104,8.490710705820977,4.5141361735959005e-09
image-103.bmp,146.16064478855174,0.9864583131491449,0.02424403755570819,0.20346570509920547,7.795234981281492,0.0005877733570025892,7.819218679324986,8.735879027406147e-09
image-104.bmp,66.85935830121876,0.9937464531958978,0.03401662154839673,0.27179414788753953,5.234811978998025,0.0011571305415668486,7.366422567835362,1.742358020789106e-08
image-105.bmp,109.25187132163876,0.9897235380032977,0.03359006155172581,0.24705332183584627,6.543949869531264,0.0011282922350487285,7.541895677041655,1.6983542571811347e-08
image-106.bmp,225.70025416537047,0.9790939389456585,0.024402343325771993,0.18681012392279375,9.510470301167974,0.0005954743597888489,7.891784628645202,8.853387004491408e-09
image-107.bmp,642.9604784488507,0.9405776305967253,0.015376801453249059,0.09780337677628376,18.1438478647781,0.00023644602293264238,8.701537575991502,3.375049344942357e-09
image-108.bmp,109.52042952042952,0.9897860891531985,0.02578611922977954,0.2219076206652471,6.742895114988139,0.0006649239449324062,7.853334219679336,9.91310357467508e-09
image-109.bmp,186.8991189921422,0.9823505581697528,0.032147830298091706,0.2026119815836553,8.678771795050862,0.0010334829928749032,7.676450746272107,1.5536868344305473e-08
image-11.bmp,79.58783519248637,0.9925302637188266,0.031238198413440332,0.24232048387004762,5.928937394053674,0.000975825040117466,7.461067273765197,1.4657077805404141e-08
image-110.bmp,384.2181314506896,0.9641118460719125,0.03136265367877718,0.2027273007578344,11.285376285376287,0.0009836160457749156,7.826244026950933,1.4775959117315907e-08
image-111.bmp,82.88097822981544,0.9921978485758692,0.03671879821106848,0.2812137569338096,5.712118037699433,0.001348270142065166,7.201744314615081,2.034013905338541e-08
image-112.bmp,120.41651376535096,0.9888301908133649,0.036164330697972695,0.24774206274060018,7.164780001989304,0.0013078588148323304,7.106390372993046,1.9723511135403906e-08
image-113.bmp,153.1748640818408,0.9854810243952243,0.03693263162213575,0.22569121738134046,8.046860814302674,0.0013640192785363818,7.247518497028782,2.058045180471621e-08
image-114.bmp,96.07128269918968,0.9909684054693944,0.033382625033411335,0.2502531708733613,6.302249395272652,0.0011143996541213414,7.459344012423767,1.677155860990664e-08
image-115.bmp,177.33345819392332,0.9834094150480718,0.027702258954245888,0.18156553313610002,8.67304302188023,0.0007674151511680964,7.833885468852301,1.147699527138666e-08
image-116.bmp,127.13443041350018,0.9880985131043836,0.030648468303823104,0.21032989090950874,7.1995229902206646,0.0009393286093704494,7.599375813317696,1.4100186467101274e-08
image-117.bmp,127.0347683836056,0.9879681491748521,0.037627624491014755,0.23529938507957152,7.2492026910631555,0.0014158381248368134,7.3620162283381205,2.137114464987661e-08
image-118.bmp,159.97106620362433,0.9850138885407274,0.030167730790186805,0.1994010305503821,8.304545560359514,0.000910091981029185,7.688197137202431,1.3654070922343216e-08
image-119.bmp,112.59845680775912,0.9893566621018669,0.04121841179491752,0.2593760660251855,6.76490655560423,0.0016989574708953954,7.1629640474696625,2.569120303089745e-08
image-12.bmp,223.01797992495665,0.9793838236268063,0.02114029063421039,0.17708750690843703,9.247507549833133,0.00044691188809888364,8.18216698468418,6.5865035863706e-09
image-120.bmp,244.54441121882985,0.9771431248633102,0.02772498499125398,0.1765639339298983,9.998943975688164,0.0007686747927652584,7.949055552370637,1.1496215876812106e-08
image-121.bmp,241.4325615255848,0.9773098955786788,0.03070368208828478,0.179896462635076,9.77864968562643,0.0009427160937784595,7.790749753829278,1.4151875377135611e-08
image-122.bmp,140.2734954827978,0.9866527736332196,0.03876600121872364,0.23254900428599604,7.482641203571435,0.0015028028504900826,7.341080258332207,2.269812105449803e-08
image-123.bmp,75.3751870263498,0.9929556949469539,0.03473536842256273,0.2807935728379906,5.5418949604996115,0.001206545819451168,7.299703405577716,1.817759750959271e-08
image-124.bmp,140.20037161897625,0.9867604643551301,0.03803789139103135,0.2397115395830054,7.499645522901336,0.0014468811814758971,7.233791443263312,2.1844824102987627e-08
image-125.bmp,171.1035157779344,0.9838770743605284,0.03305899638835859,0.2094090882996444,8.196299893974313,0.0010928972422055063,7.601665041388598,1.644345784214792e-08
image-126.bmp,163.97405650894024,0.9847786813081612,0.028137748515129745,0.21636695494720887,7.526272572784201,0.0007917328915006862,7.6882515685902355,1.1848054541598301e-08
image-127.bmp,208.18485292903898,0.9806578930715868,0.024523810998579375,0.1792837398179036,9.112389344947486,0.0006014173058940428,7.976710579438905,8.94406916552037e-09
image-128.bmp,61.24760489876768,0.994245815311127,0.03663866017943956,0.2973367313681737,4.9653183839230355,0.00134239141974445,7.243469830993653,2.025043686953659e-08
image-129.bmp,104.6858338253687,0.9901514245244804,0.03201593465174131,0.22638274215651968,6.695437509390998,0.00102502007162457,7.7679003955979935,1.5407734414094082e-08
image-13.bmp,128.87506957274402,0.987745591401097,0.04451916080223649,0.2426396857588209,7.445293073200053,0.00198195567853539,6.934134010067002,3.000941298634169e-08
image-130.bmp,308.11453525407023,0.9715731194044754,0.02166221736738064,0.18494247172572872,10.571550408759714,0.0004692516612716474,8.139098643377105,6.927381472917896e-09
image-131.bmp,246.6446340632387,0.9772307030313031,0.022173254702112538,0.19267168587624012,9.428932103350707,0.0004916532240847558,8.07991400692005,7.2692021945534635e-09
image-132.bmp,132.30871675057722,0.9876011419406714,0.02945318022806125,0.20215809256927836,7.650760697272324,0.0008674898255466581,7.583657553928142,1.3004013618227512e-08
image-133.bmp,123.30728402821427,0.9885841242135425,0.02269505617455293,0.20589274769914698,7.073155608039329,0.0005150655747661131,7.987967838006485,7.626446315057574e-09
image-134.bmp,169.56100286332847,0.9842079612747381,0.029789044033988528,0.2026828545876771,8.334757590571545,0.0008873871444589075,7.649025579856071,1.330762261041881e-08
image-135.bmp,891.5945120596282,0.9172400391714103,0.02664292684561469,0.14319690255587805,18.39842379377263,0.0007098455509007759,8.033808956731237,1.059855288449518e-08
image-136.bmp,74.61026777305848,0.9929853232504636,0.035532076820051245,0.28361834252905066,5.38135598600715,0.001262528483146023,7.45550428635658,1.903182516606938e-08
image-137.bmp,100.93927331136634,0.9904497181429769,0.03674185833769975,0.2534689127800076,6.340750898890433,0.0013499641541075966,7.245979336609312,2.036598762581019e-08
image-138.bmp,192.2873761710971,0.9819199463352395,0.030443015644846926,0.20135674221015995,8.481587295540784,0.0009267772015523947,7.801622536028933,1.3908667182768167e-08
image-139.bmp,94.4417356045263,0.9911531134169098,0.030403186255914774,0.25055521443559947,6.111625367439321,0.000924353734511845,7.652659438729223,1.3871688010396496e-08
image-14.bmp,196.71859174184758,0.9816819185110139,0.020974296015106385,0.1494336940340742,9.558971233389839,0.0004399210933293075,8.168573092865898,6.47983252360241e-09
image-140.bmp,388.2306492539051,0.9640108859533796,0.025598353039685457,0.16527358213834262,11.736417178277641,0.0006552756783443737,7.949633775238564,9.765882709989526e-09
image-141.bmp,201.93123355914054,0.981062522410516,0.03067175239558225,0.2018968600074929,9.039745876955179,0.0009407563950159056,7.773501761175413,1.4121972747091756e-08
image-142.bmp,482.89146017052997,0.9549265088198234,0.027226420108361286,0.16750714994076038,13.136694834369251,0.0007412779519169797,8.086836877118435,1.1078173261329338e-08
image-143.bmp,67.95844258634956,0.9936576551768775,0.02960336481819841,0.25252334410591526,5.390640111570345,0.0008763592085593474,7.735686938889977,1.3139349662732651e-08
image-144.bmp,594.9901423622354,0.9448246127526457,0.01499225945641533,0.09617386733004485,17.159741136485323,0.00022476784360847486,8.848243167066357,3.196854470000837e-09
image-145.bmp,119.02786930693911,0.9888514192585968,0.030908387247244342,0.19696215952335816,7.150867569472222,0.0009553284022256167,7.543223259348338,1.4344323931321968e-08
